Stock Code;Bar Code;Stock Description;Retail Price Incl.;Count
6299;;BRUMMER W/F MERANTI 250GM;14.2;
6300;;C/S HAMMERTONE QD CHARCOAL 20L;881.6;
6307;;ZEL FILE 250MM FLAT;87.5;
6314;;BRUMMER W/F PINE 10KG;220.7;
6315;;BROOM - 11170 FLAGGED;42.5;
6332;;C/S LIMING SPRAY WHITE 5LT;476;
6343;;C/S RETARDER THINNERS 5LT;135.9;
6344;;C/S RETARDER THINNERS 25LT;1116.3;
6362;;BRUMMER W/F DK MAHOGANY 250GM;14.2;
6373;;ELECT CABLE CLIPS (5MM) SQ;5.8;
6379;;BUFFING PAD 230MM (K) 8071;132.5;
6381;;MTS LEVEL 3 VIAL 800MM 60228;137;
6383;;VICEGRIP 175MM;50.4;
6386;;MTS RACO TREE PRUNER TELESCOP.;500.3;
6402;;STAPLES 6X0.7MM;26.5;
6403;;STAPLES 14X0.7MM;32;
6404;6009600410565;ALUMI-1.5M MEDIUM DUTY S/EDGE;164;
6405;6009600410572;ALUMI-2M MEDIUM DUTY S/EDGE;218;
6406;6009600410589;ALUMI-2.5M MEDIUM DUTY S/EDGE;273;
6407;6009600410596;ALUMI-3M MEDIUM DUTY S/EDGE;327;
6409;6009600410305;ALUMI-25MM FLAT BAR 2.5M;90;
6410;6009600410626;ALUMI-12MM EQUAL ANGLE 2.5MM;53;
6411;;CHAIN - BASIN  SL1709;9.7;
6412;6009600410718;ALUMI-15MM EQUAL ANGLE 2.5M;77;
6415;6002065004508;ABE SUPER LAYCRYL GREY 20LT;1059;
6416;6009600410787;ALUMI-19MM LGT EQUAL ANGLE 2.5;89;
6417;6009600417625;ALUMI-2.5M LGT EQUAL ANGLE;148.5;
6418;6009600411128;ALUMI-32MM EQUAL ANGLE2.5MM;162.5;
6419;6009600411456;ALUMI-16MM BOARD CHANNEL 2.5MM;99.5;
6420;6009600411531;ALUMI-16MM BOARD JOIN 2.5MM;99.5;
6421;6009600410244;ALUMI-2.5M COVER STRIP 42MM;124;
6422;6009600417656;ALUMI-2.5M STAIR EDGE;162.5;
6425;6009600410749;ALUMI-10MM L TILE EDGE;48;
6428;6009600411760;ALUMI-2.5M BRONZE CARPET EDGE;143;
6429;6009600410657;ALUMI-10MM CURVED TILE EDGE;48;
6475;;L/C THRU SWITCH WHITE 2A;7;
6501;;D/B CAULKING GUN FRAME COX HKS;115;
6504;;T/L ALLEN KEY SET 8PC METRIC;26.5;
6505;;ZEL ALLEN KEY SET - METRIC;56.5;
6519;;ELECT GLOBE 40W BC CANDLE LAMP;20.3;
6532;;TURPENTINE (GENUINE) 5LT;548;
6541;;ORBITAL PNEUMATIC H/DISC 150MM;186.3;
6548;;ZEL FILE 250MM CABINET RASP;41.1;
6558;;SPRAYGUN 472 FLUID TIP;69.3;
6584;;PMB IND/LAC SATIN CLEAR 20LT;1191;
6595;6001563000135;GEN GP FLOORING ADHESIVE 500ML;62.5;
6597;6001563000166;GEN GP FLOORING ADHESIVE 5LT;353.5;
6602;;HASP & STAPLE 115MM GALV EL;29.1;
6627;6005721018802;RUW 4.2M METAL DRILLBIT;26;
6631;;RUW 6M HSS DRILLBIT 380600;13.5;
6645;;RUW 14M HSS DRILLBIT;51.6;
6653;;RUW 6M MAS DRILLBIT 570600;7.5;
6668;6005721006724;RUW 20M INDUST/CON DRILLBIT;133.5;
6671;6005721023424;RUW 9M WOOD BRAD DRILLBIT;32;
6681;6005721022717;RUW 12M WOOD FLAT DRILLBIT;29.5;
6682;6005721022724;RUW 13M WOOD FLAT DRILLBIT;29.5;
6684;6005721022786;RUW 22M WOOD FLAT DRILLBIT;36;
6685;6005721022793;RUW 24M WOOD FLAT DRILLBIT;37;
6686;6005721022809;RUW 25M FLAT WOOD DRILLBIT;39.5;
6687;;RUW 28M FLAT DRILLBIT 630028;13.2;
6688;;RAIN GAUGE STAND - W/W;215;
6691;;WARDROBE HOOK - BRASS DBL;78;
6693;;KK HINGE SELF CLOSING;13.4;
6699;;KK PETRA PLATE MV006BL;174.6;
6709;;STAPLES 8X0.7MM ZEL;27;
6715;;M/M AIRLINE HOSE MT;22.2;
6732;6003064000690;DURAM NS4 GREEN 20LT;1838.5;
6735;6003789001644;BRUSH - BEE 38MM F0164;17;
6736;6003789001613;BRUSH - BEE 12MM F0161;9;
6737;6003789001620;BRUSH - BEE 19MM F0162;11.5;
6757;;G-DANISH OIL 500ML;79;
6758;;G-WIPE ON VARNISH GLOSS 500ML;67;
6760;;G-LIQUID SANDPAPER 500ML;79;
6762;;G-SHELLAC ORANGE 500ML;166;
6784;;PLASTIC THINNERS CONTAINER 5LT;0;
6785;;PROSTRUCT 723 L/GREY 5LT;775;
6875;;CEM COLOUR HARDENER - STONE 20KG;521.55;
6888;;GEN MARBLE & STONE SEALER 5LT;1245.5;
6891;6005721025886;RUW PLIER SET 3PCS HANDYMAN;246.5;
6915;;MOULDING - PINE Z7;72.8;
6917;;MOULDING - PINE Z11;72.8;
6918;;MOULDING - PINE Z14;51.3;
6919;;MOULDING - P/F PINE P7;72.8;
6921;;SQUEEGEE - 450MM (K) 21378;150.5;
6930;;C/S HAMMERTONE QD CHARCOAL 5LT;269;
6965;;MOP - USA;37;
6985;6004765177049;MOHAIR ROLLER 100MM (H);43;
70-0018;;ACCENT-SHEAR HEDGE BLADE 250M;145;
7001;;CABIN HOOK - CHROME 76MM;80.9;
7002;6001939004347;WOODOC GEL STAIN IMBUIA 250ML;59.5;
7003;;MOULDING - ARCH S/W ARCH2S;119.4;
7004;;MOULDING - CORNICE S/W CR2S;153.1;
7005;;MOULDING - CORNICE PINE CR1P;95.2;
7006;601939004330;WOODOC GEL STAIN CHERRYWOOD 250ML;59.5;
7007;;M/M MZ2000 SUCTION FEED FILTER;10;
7008;;HT WAXOL 5LT;128;
7009;;WOODOC GEL STAIN EBONY 250ML;59.5;
7013;;T/L MAGNETIC LAMP + HOOK 24LED;74;
7019;;RED ENERGYSAVER 9W;10;
7021;6005721004607;RUW SCREWDRIVER PH/ACE PH2X40;45.5;
7023;6009600990227;POWAFIX CARBOLINEUM 1LT;38;
7024;;HILTI SLEEVE ANCHOR 8X85/55;7;
7025;6009600990203;POWAFIX CREOSOTE 1LT;38.5;
7027;;SPRAYGUN S106 NOZZLE;407.9;
7030;;T/L HAND SAW 550MM;54.7;
7032;;WHEELBARROW H/W;435;
7035;;SPRAYGUN SPRING AIR VALVE;4.5;
7038;6005721022748;RUW 16M WOOD FLAT DRILLBIT;33;
7045;;M/M H827 SPRAYGUN WAGENA;428.5;
7046;;M/M TOUCH UP GUN H2000;308;
7047;;M/M SPRAYGUN STONE CHIP;165.5;
7048;;M/M SPRAYGUN CLEANING KIT;85.5;
7049;;M/M SPRAYGUN MF80 MINI FILTER;117;
7054;;LADDER 6STEP ISL6 MARKSMAN;1034;
7055;;RIVETS (4X21);40.6;
7056;;SPRAYGUN NOZZLE KIT 1.4MM VOYL;95;
7057;;MTS CHALK ASSORTED BOX;33.2;
7058;;LADDER ALUMINIUM 7FT AFRI;1148.9;
7061;;LADDER 8STEP ISL8 MARKSMAN;1473;
7068;;ROLLER SET + KETTY (USA);16.5;
7070;;WEBCO SQUEEGEE RUBBER W/HNDLE;14;
7071;;MOHAIR ROLLER 225MM (K) 8054;50.5;
7073;6001939004033;WOODOC DECK DRESSING RICH MERANTI 5LT;546;
7074;;M/M GRAVITY FEED CUP LARGE;85;
7075;6001939004057;WOODOC DECK DRESSING DEEP BROWN 5LT;546;
7076;6001939004040;WOODOC DECK DRESSING GOLDEN BROWN 5LT;546;
7077;;ZEL SPRAY R/PALE GOLD 400ML;50;
7078;;ZEL SPRAY CLEAR LACQUER 400ML;45.5;
7079;;SCRAPER BLADE RICHARD RS-1 PK5;34;
7080;;ZEL SPRAY GLOSS WHITE 400ML;45.5;
7081;;ZEL SPRAY FLOU/GREEN 400ML;68.5;
7082;;ZEL SPRAY FLOU/PINK 400ML;68.5;
7083;;ZEL SPRAY GOLD 400ML;64;
7084;;ZEL SPRAY CHROME 400ML;64;
7085;;ZEL SPRAY H/H SILVER 400ML;82;
7087;;ZEL SPRAY APPLIANCE WHITE 400M;44;
7089;6005721098026;RUW ORB/CLAMP S/S 93X230 P80;16;
7090;6005721098033;RUW ORB/CLAMP S/S 93X230 P120;16;
7092;6005721097906;RUW ORBITAL RANDOM 150 P60;52.5;
7093;6005721097913;RUW ORBITAL RANDOM 150 P80;58.5;
7094;6005721097920;RUW ORBITAL RANDOM 150 P120;52.5;
7096;6005721098132;RUW TRIAN SAND 93M P60;27;
7100;;T/L TAPE MEASURE 5MT ERGONOMIC;25.5;
7101;;M/M BUFFING PAD 5'';29.1;
7102;;M/M QUICK COUPLER SET 5PC;105.2;
7104;6005721002672;RUW JIGSAW BLADE 2PK RJ-T101A;40.5;
7109;;ELECT SW PLUG & PLATE 100X100;63.3;
7110;;WOODOC GEL STAIN AFRICAN MAHOGANY 250ML;59.5;
7111;6001939004316;WOODOC GEL STAIN ANTIQUE OAK 250ML;59.5;
7112;;WOODOC GEL STAIN TRADITIONAL TEAK 250ML;59.5;
7113;;NAA KD YELLOW MATCHING 1LT;68.5;
7115;;PT WEATHERSEAL 8X20X5MT;28.5;
7116;;PT WEATHER SEAL 6X12X5MT;16;
7117;6005721098149;RUW TRIAN SAND 93M P80;27;
7117H;6004765171178;PINK ROLLER TRAY BRUSH SET 225MM;68.5;
7118;6005721098156;RUW TRIAN SAND 93M P120;27;
7119;;SPRAYGUN WELLMADE FLUID TIP;140.6;
7120;6001939004378;WOODOC GEL STAIN ARIZONA ORANGE 250M;59.5;
7121;;M/M MZ2000 SUCTION FEED GUN;464;
7123;;M/M AIR BLOWERS DS-10-3;90.5;
7124;;M/M AIR BRUSH KIT;161.2;
7125;;M/M BUFFING PAD 7;36.4;
7126;;M/M BACKUP PAD 7;36.4;
7127;;M/M BACKUP PAD 5;27.3;
7129;;THREADED ROD M10X1M WHD;17.4;
7130;;THREADED ROD EL/GALV M12X1M;45;
7131;;THREADED ROD EL/GALV M08X1M;23.5;
7132;;DURAM DURAPOND CLEAR 1LT;434.7;
7133;6003064002298;DURAM NS7 HIGH HEAT BLACK 500M;223.5;
7136;6004765193407;BRUSH - PROFESSIONAL 100MM;118.5;
7137;6004765193100;BRUSH - PROFESSIONAL 25MM;26;
7138;6004765193308;BRUSH - PROFESSIONAL 75MM;78;
7139;6004765193056;BRUSH - PROFESSIONAL 12MM;16.5;
7141;6009675084470;T/C FACE OFF DISC 100MM;62.2;
7142;;T/C TOOL POUCH WITH BELT 7PKT;108.2;
7143;6009600406827;T/C MIXER PAINT/LIQUID 120X600;107.5;
7144;;T/C WIRE BRUSH SET 4PCE;121;
7145;;T/C WIRE HAND BRUSH RUST/RESIS;28.5;
7146;;T/C ALLEN KEY SET 30PCE;146;
7147;;HEX KEY SET 10PC BALL POINT;127.9;
7148;;T/C BRUSH S/LESS STEEL SOFT;35;
7151;;T/C ORBITAL SANDER AIR 150MM;471.65;
7152;6009600404410;T/C POLISHING BONNET WOOL 178M;90.5;
7153;6009600406780;T/C MIXER PAINT/LIQUID 60X350M;53.5;
7157;;T/L MULTI-TOOL 12 IN 1 CARBON;174;
7158;;MTS RACO SPRAY TRIGGER 1LT;37;
7164;;M/M GAVITY FEED CUP SMALL;76.5;
7169;;H/R SMOOTH BLUE 500ML;120.5;
7185;;MTS JOINTER SIX GROOVE;166.1;
7188;;BRICK JOINTER - 6MM ROUND;25.3;
7189;;MTS JOINTER SINGLE GROOVE;146.5;
7198;;PROSTRUCT 601/610 CEM/MORTAPRO 20LT;1070;
7199;;PROSTRUCT 601/610 CEM/MORTAPRO 5LT;290;
7200;;LADDER INDUSTRIAL STEP 2.4M;1095;
7201;6003789027064;BRUSH - RADIATOR 75MM (A) F2706;50.5;
7205;;WIRE BRUSH CUP 63MM DRILL ZEL;33;
7206;;LADDER 4STEP ISL4 MARKSMAN;779;
7208;;WEBCO BOLT CUTTER 600MM;303;
7209;;PT LADDER 6 STEP ALUMINIUM;806.5;
7210;;PT LADDER 6 STEP F/GLASS IND;848.3;
7211;;LADDER F/GLASS 8FT;1203.5;
7212;;COPROX CRACKFILLER WHITE 2KG;55.5;
7213;6004765193209;BRUSH - PROFESSIONAL 50MM;45.5;
7214;;M/M AEROSOL CHROME;27.4;
7215;;M/M SANDING SPONGES;6.3;
7216;;MG PATINA BLACK 5LT;672;
7219;;MTS CLAMP G 150MM RIBBED 13D;183;
7221;;LINSEED OIL RAW 5LT;286;
7222;;LINSEED OIL RAW 750ML;53;
7223;;WOODOC WOOD REVIVER 5LT;122.5;
7224;6001939004385;WOODOC GEL STAIN BUTTER  250M;59.5;
7226;6001939004392;WOODOC GEL STAIN DAWN RED 250M;59.5;
7227;;M/M BODYFILLER L/W MIDO 5KG;218.9;
7228;6003789059683;ROLLER SUP/RAD 160MM F5968;32;
7229;6001939004415;WOODOC GEL STAIN PURPLE SKY 250M;59.5;
7232;;MTS SAW TENNON 305MM STANLEY;254;
7233;;RAKE  ALL STEEL 16 TOOTH MTS;108.5;
7235;;L/C GLOBE 20W B22 3U COOL WHTE;65.5;
7236;6003789059645;ROLLER+REFILL RAD. 110MM PACK;44;
7237;;WEBCO TINSNIPS FLAT NOSE 250MM;119.6;
7238;;MTS SOLDER IRON 45W;147;
7239;;SPRAYGUN WELLMADE AIR CAP;130.8;
7240;;PT BUCKET 17LT;34.5;
7242;;PT SOLDERING IRON LUGER 80W;129.95;
7243;6004709069003;SIKA MEMBRANE 200X10M;41;
7244;;PAINT STIRRER (SE/MET/WOKS);490.5;
7249;;L/C CABLE TIE NATURAL 4.7X305;71.5;
7250;6004765193155;BRUSH - PROFESSIONAL 38MM;40.5;
7252;;COPROX TILE GROUT CHARCOAL 5KG;102.5;
7253;;COPROX TILE GROUT CHARCOAL 1KG;27.5;
7254;;LS PETINA BLACK 1LT;104;
7255;;PT LADDER 3 IN 1 ALUMINIUM;1190;
7256;;PT LADDER 2 STEP ALUMINIUM;210;
7258;;T/L PLASTIC FLOAT;18.2;
7259;;LADDER FIBRE GLASS 6STEP MARKS;862.8;
7260;;WOODOC COLOUR 25ML;34;
7266;;KK BUTT HINGE FLUSH 75MM STEEL;14.5;
7267;;KK BUTT HINGE S/LESS 75MM BR;22.5;
7270;;DEK ROADLINE THINNERS 750ML;35;
7271;;PADLOCK TRI BRASS 38MM MTS;78.6;
7272;;PL ACRYLINE PASTEL 1LT;196;
7273;;PL ACRYLINE MEDIUM 5LT;845;
7274;;PL ACRYLINE MEDIUM 1LT;223.3;
7275;;PL ACRYLINE DEEP 5LT;1364.8;
7276;;PL ACRYLINE DEEP 1LT;344.5;
7277;;PL ACRYLINE PASTEL 500ML;116.1;
7278;;LADDER 2STEP DOMESTIC SS2;464;
7282;;MTS CLAMP G 200M 120-8;405;
7291;;LS QD RADIATOR BLACK 25LT;974;
7293;;LS QD ALUMINIUM 1LT;81;
7294;;INTERGARD 740 B/BEIGE RAL101;479;
7295;;LS QD GREEN TONER 25LT;1500;
7299;;LS QD J D GREEN 1LT;87.5;
7303;;ZEL SPRAY RED FIRE 400ML;44;
7308;;PT WEATHERSEAL 6X20X5MT;25;
7310;;ZEL SPRAY VIOLET 400ML;45.5;
7314;;ZEL SPRAY GREEN IRISH 400ML;44;
7315;;ZEL SPRAY MATT WHITE 400ML;44;
7316;;ZEL SPRAY LIGHT BLUE 400ML;44;
7317;;ZEL SPRAY ROYAL BLUE 400ML;45.5;
7318;;ZEL SPRAY GLOSS BLACK 400ML;45.5;
7319;;ZEL SPRAY MATT BLACK 400ML;45.5;
7320;;ZEL SPRAY PINK 400ML;44;
7328;6003851422131;PL COL BLACK 1LT;164.5;
7329;6003851422230;PL COL YELLOW OXIDE 1LT;183;
7330;6003851422339;PL COL PHTHALO GREEN 1LT;255;
7331;6003851422438;PL COL PHTHALO BLUE 1LT;233;
7332;6003851422537;PL COL RED OXIDE 1LT;268;
7333;6003851422636;PL COL BRIGHT ORANGE 1LT;577;
7334;6003851422735;PL COL BRIGHT RED 1LT;619;
7335;6003851422834;PL COL MAGENTA 1LT;513;
7336;6003851422933;PL COL VIOLET 1LT;249;
7337;6003851423039;PL COL WHITE 1LT;254;
7338;6003851423138;PL COL RAW UMBER 1LT;180;
7339;6009600992634;POWAFIX WALLMESH 100MMX20M;26.4;
7343;;H/R GALVANISED PRIMER 250ML;45;
7344;6009600992627;POWAFIX WALLMESH 250X20MM;37.3;
7347;6009600992610;POWAFIX WALLMESH 500MMX20M;76.2;
7348;RIC8130;MTS RACO HAND WEEDING FORK 315MM;55;
7363;;ZEL FILE ROUND BAST. 300MM;36.4;
7381;;GLOVES CH/LEATH WRIST NASA;44;
7384;6004765189011;PAINT TRAY PAINT MATE HAMILTON;82.5;
7385;;TOOLBOX 51CM;110;
7386;;ZEL KNIFE SNAP OFF 18MM LARGE;27.5;
7388;6005721100040;RUW MEASURING TAPE - 3MT;69;
7389;;TAPE MEASURE 8MT STANLEY ZEL;245;
7393;;WARDROBE HOOK - DOUBLE;42;
7394;6005721006625;RUW 5.5M IND/CON DRILLBIT;28.5;
7395;6005721006649;RUW 7M IND/CON DRILLBIT;36.5;
7396;6005721006632;RUW 6M IND/CON DRILLBIT;29;
7397;6005721019755;RUW 6.5M IND/CON DRILLBIT;36.5;
7400;6007560004763;GEN NOVA 18 MAHOGANY 500ML;68.5;
7401;;WOODOC ANTIQUE WAX 5LT;330.5;
7402;6005721019762;RUW 7.5M IND/CON DRILLBIT;38.5;
7403;;GLASS CUTTER DIAMONTOR ZEL;35.1;
7404;6004765172105;CLASSIC ROLLER SET 225MM;65;
7405;;BROOM - 861(USA);20;
7406;;I/T FULLSKIM 1.5KG;111;
7409;;I/T FULLSKIM 4KG;168.5;
7412;;PT PICK HANDLE F/GLASS;93;
7414;;MOULDING - PINE Z10S;31;
7418;;TOOLBOX ORGANISER 360M;43.8;
7426;7612894500523;SIKA PRIMER 3N - 1LT;1180;
7427;;PLASTER OF PARIS 40KG;551.5;
7428;;PROSTRUCT 723 GREY 5LT;775;
7430;6005721099795;RUW HOLE SAW SET 6PCS HM;175.5;
7432;;SCREWDRIVER 5.5X200MM;49.2;
7433;;SCREWDRIVER 5.5X250M;49.2;
7434;;MTS RACO HAND RAKE 325MM;50.5;
7435;;MTS RACO HAND TROWEL 310MM 534;51;
7439;;PT SHEAR HEDGE ADULUS;159;
7443;6004765177100;MOHAIR ROLLER SET 225MM  (H);80.5;
7446;6003789059539;REFILL SUP/RAD 160MM ACADEMY F5953;21.5;
7447;;KK BUTT HINGE 63X35X1.2MM;7.3;
7448;;KK HANDLE ON PLATE MV002BL;146.4;
7455;;NAA SUTH/BURGANDY PENET. 5LT;383;
7460;;LS NC LV QUICKSAND PRIMER 20LT;932.5;
7462;6005721030101;RUW TRIM KNIFE BLADE H/D 10PK;39.5;
7463;;LS NC MATT BLACK 20LT;1494.5;
7464;6004596003555;DURAM NS8 WHITE 5LT;455;
7467;;HT TOLUENE 210LT;4890;
7468;;CANE KNIFE HOOK P/HNDL WHD;78.5;
7469;;ZEL WIRE CUP KNOTTED 125MM;265.9;
7470;6004596001063;DURAM FLEXEMINT 5LT;407;
7473;;MTS RACO SPRINKLER BASE IMPULS;145.9;
7474;;MTS WEDGE NO2 16MM;4.8;
7475;;MTS TROWEL I/C W/HNDL 75MM;27.6;
7476;;MTS TROWEL I/C W/HNDL 150MM;23.4;
7477;;MTS TROWEL I/S W/HNDLE 75MM;23.8;
7504;;WEBCO GARDEN SPADE;105.8;
7505;;WEBCO 16 TOOTH STEEL RAKE;65.2;
7506;;WEBCO RATCHET PRUNER;87.5;
7507;;WEBCO SCISSORS;37.1;
7508;;WEBCO TRIMMER LINE 1.6X10MT;8.5;
7509;;WEBCO AXE F/G HANDLE 560G;139.8;
7510;;WEBCO AXE F/G HANDLE 1.1KG;205.4;
7511;;CAP 30:1 AIRLESS PUMP;12893.4;
7512;;CAP AIRLESS HOSE 15MT;1235.5;
7513;;CAP WAGNER AIRLESS GUN ONLY;3231.9;
7514;;CAP GRACO SPRAY TIPS (NOZZLE);1240.5;
7516;;CAP GRACO FILTERS;41.7;
7517;;CAP AIRLESS HOSE 7.5MT;730;
7518;;MV MAHOGANY PENETRATING STN 5L;271.5;
7519;;ZEL SPRAY GREY PRIMER 400ML;44;
7520;;ZEL SPRAY H/H BLACK 400ML;82;
7526;;CAP AIRLESS HOSE 7.5MT + FIT.;820;
7527;6005721099757;RUW DIAMOND BLADE STD TILE 115MM;129;
7529;;ZEL FILE FL 2ND CUT+ HANDL 250;78.5;
7533;;LS NC BLUE TONER 5LT;435.5;
7534;;LS NC FERRITE YELLOW 5LT;398.5;
7535;;LS NC GREEN TONER 5LT;552;
7536;;LS NC LEMON CHROME 5LT;541.5;
7537;;LS NC P O RED 5LT;542;
7538;;LS NC SCARLET CHROME 5LT;465.5;
7539;;LS NC MID CHROME 5LT;466;
7540;;LS NC MAROON TONER;733.5;
7541;;W/B HULAMIN PALET BLUE 5LT;177.5;
7549;6004596003715;DURAM NU GLO W/B WHITE 5LT;512.5;
7550;;LS QD CATERPILLAR YELLOW 1LT;79;
7552;;PROSTRUCT 684/6 PRESTIGE BLUE;517.5;
7553;;W/B DIPPING COFFEE BEAN 5LT;223;
7554;;DEK PATINA BLACK 20LT;900;
7560;;LS 2K FOTON TRACTOR RED 5LT;1731;
7561;;WEBCO TROWEL BRICK 280MM;77;
7562;;WEBCO TROWEL 300MM;67.5;
7563;;WEBCO TROWEL POINTING 150MM;46;
7564;;WEBCO PLAST/HAWK ALUM;115;
7565;;NAA WOODEN FENCE OIL 25LT;783;
7569;;LS QD NOMNDAYI GREY 20LT;1424;
7570;;PT SHEAR LOPPING H/D SOFTGRIP;186;
7573;;L/C GLOBE 11W E27 3U WARM WHTE;45;
7574;;KK VIC PLATE MV171AF;145;
7575;;ZEL BUILDERS LINE .85X100;38;
7576;;SPRAYGUN STUD & SCREW;12.3;
7583;;PT KNIFE MACHETE POLY HNDLE;53.3;
7584;;WEBCO TROWEL BRICK 300MM;49;
7588;;CURTAIN RINGS PINE 73MM SANDED;5;
7590;;T/L TILE CUTTING MACHINE 3 IN1;329.8;
7592;;RUW BOW SAW 36B;56.5;
7593;;RUW LEVEL 600MM 2 VIAL;43.1;
7594;;T/L LEVEL SPIRIT 600MM;41.9;
7595;;LEVEL ALUM 900MM B;80.4;
7597;;T/L LEVEL SPIRIT 1000MM;69.3;
7600;;RUW PLIER 250MM ROUND;72.95;
7601;;T/L FENCING PLIER PROF 250MM;110;
7603;6005721003990;RUW PLIER 160MM COMBINATION PR;214;
7604;6005721004034;RUW PLIER 200MM LONG NOSE PROF;196.5;
7611;;PIPE JOINER 8MM  A@G;14.4;
7629;;HOE HEAD 700GR;48;
7630;;HOE HANDLE 45MX1200M 1ST WHD;45.5;
7631;;HOE HEAD 1100GR;93;
7633;;HOSE TROLLEY SET HUSQVARNA;461;
7635;;GARDENA SPRAY SOFT BLISTER 948;49.5;
7636;;GARDENA OSCILLATING SPRINKLER;179;
7642;;GARDENA SCHNIPP SCHNAPP;168.59;
7643;;GARDENA GLOVES SMALL 564;48.2;
7644;;GARDENA GLOVES MEDIUM 565;46;
7645;;RUST PAINT 1LT CRAFT;379;
7646;6004765173102;POLY-PILE ROLLER SET 225MM;69.5;
7648;;M/M WAGEMA AIR FILTER REGULATO;503;
7649;;SANDING BELT - 100X560X80GT;17.8;
7650;;T/L SAW BLADE SET FOR HACKSAW;23.6;
7651;;TAP CONNECTOR 5/8 INCH EFEKTO;14.2;
7653;;ZEL KNIFE FOLDING UTILITY LOCK;52.9;
7654;;GARDENA CONN EXT JOINT 19/13MM 2931;17.5;
7656;;GARDENA CONN Y-COUPLING 2934;69.5;
7661;;PT FUNNEL SML 8CM;3;
7662;;D/B WOODFLEX MERANTI 300ML;54;
7663;;PT FUNNEL MED 12CM;6.5;
7664;;PT FUNNEL LG 17CM;10;
7672;;MTS CLAMP G 100M 120-4;118.5;
7676;;T/L SCREWDRIVER SET BLK/TIP 10;109.5;
7677;;PT WEATHERSEAL 3X12X5MT;13.5;
7682;;D/B CAULKING GUN HKS 12 RED FE;29.5;
7684;;SHEAR PRUNING LASHER WHD;73.9;
7687;;TAR BRITE 20LT;909.2;
7688;;TAR BRITE 5LT;213.3;
7689;;MTS SCREWDRIVER 8X200MM;67.3;
7690;;ZEL TOWEL RAIL BRACKET 19MM DR;15.25;
7694;;PT TOOTHBRUSH RACK;34.5;
7698;;PT PLIER FENCING 250MM;130;
7699;;GLOBE E/SAVER 15W BC 4000HRS/P;23.5;
7700;;PT WEATHERSEAL 3X20X5MT;18;
7701;;CAN - WHITE 20LT NO LID;55;
7702;;M/M SPRAYGUN M308 TOUCH UP;180;
7707;;PT WEATHERSEAL 8X25X5MT;34.5;
7709;;REFILL RIPPLE 100MM ACADEMY;39.7;
7710;;D/B SILICONE WHITE 260ML;38;
7711;;COPROX COBOND 1LT;137.5;
7713;;DISC 1200 RHINO;9.2;
7714;;M/M QUICK COUPLER;57.5;
7715;;SPRAYGUN PIPE FITTING FEMALE;9.05;
7718;;KK BUTT HINGE 51MM STEEL;6;
7719;;PT WEATHERSEAL 8X12X5MT;19.5;
7720;;ROLLER TEXTURED 110MM (A);30;
7725;;D/B SILICONE CLEAR 260ML;38;
7726;6004765188977;PAINT TRAY - DEEP (H);29.5;
7735;;RAWL EYEBOLTS 8MM WHD;17.8;
7739;;MOULDING - JELUTONG Z10S;37.1;
7740;;MOULDING - JELUTONG Z10L;127.8;
7741;;MOULDING - JELUTONG Z11S;83.3;
7742;;MOULDING - P/F JELUTONG P16;69.2;
7743;;MOULDING - P/F JELUTONG P17;96.6;
7763;;MTS BARRIER TAPE 75MMX100MT;28;
7769;;MTS JOINTER BRICK 8MM LG RND;54;
7784;;ZEL HAMMER DRILL 500W 13MM CHK;322.5;
7787;;JIGSAW PENDULUM 480W  ZEL;361.7;
7801;;LS NC SUPER MATT CLEAR 20LT;1057;
7812;;PT SEALANT SILICONE GREY 280ML;21.5;
7813;;PT SEALANT ACRYLIC 250ML;12.7;
7816;;TEE HINGE 250MM;44.7;
7817;;PT SEALANT SILICONE CLEAR 280M;21.5;
7818;;PT SEALANT SILICONE WHITE 280M;21.5;
7821;;M/M DISC GOLD GRIP P80 BOX;591;
7822;;M/M DISC GOLD GRIP P150 BOX;434;
7823;;M/M DISC GOLD GRIP P320 BOX;434;
7824;;PT RUBBER MALLET/TPR HNDL;36;
7826;7826;M/M DISC GOLD GRIP P220 BOX;600;
7827;;PT MULTIBOX 3LT;31;
7828;;COLANYL YELLOW G132 ZA KG;0;
7829;;PT MULTIBOX 1.2LT;19.5;
7830730;020066783082;RUSTO - RUST REFORMER 236ML;255.5;
7831;;PT GLOVES S2/0023 BLK RUBBER;14.6;
7839;;MTS RAIN GUAGE 100MM;51.5;
7841;;PT ADAPTOR MULTI/MASTER 3X16AP;27.8;
7842;;PT MULTI PLUG 5X16/4X5AMP;81;
7843;;HASP & STAPLE 75MM B.J. WIRE;4.3;
7844;;TEE HINGE 200MM BL/JAP (CRD);39.2;
7845;;PT E/SAVER 20W BC GLOBE;16.5;
7846;;PT E/SAVER 20W ES GLOBE;19.4;
7847;;PT MULTI PLUG 5X15/4X5AMP 3MT;115.7;
7848;;PT SEALANT HI TEMP CAL/SO 310M;35.5;
7851;;MOP - HEAD (K);51.6;
7853;;PT EX CORD 5MTX10AMP;69.3;
7854;;PT EXT CORD 10MTX10AMP;121.3;
7855;;PT EXT CORD 3MTX10AMP;47.4;
7858;;WEBCO RUBBER MALLET 500G;58.9;
7861;;TROWEL PLASTER ABS HNDLE 280M;38.5;
7863;;WEBCO LEVEL SPIRIT 800MM;99.5;
